WORD	SAMPA	POS	PRON_VARIANT	IS_COMPOUND	COMPOUND_ATTR	HAS_PREFIX	LANG	IS_VALIDATED	COMMENT
hvatir	x a: t I r	lo	south_clear	false	none	false	IS	true	""
hvatir	x a: t I r	n	south_clear	false	head	false	IS	true	""
hvatir	x v a: t I r	so	south_clear	false	none	false	IS	true	""
hvatir	k_h v a: t_h I r	lo	north_clear	false	none	false	IS	true	""
hvatir	k_h v a: t_h I r	n	north_clear	false	head	false	IS	true	""
hvatir	k_h v a: t_h I r	so	north_clear	false	none	false	IS	true	""
hvatning	k_h v a h t n i N k	n	standard_clear	false	none	false	IS	true	""
hvatning	k_h v a h t n i N k	n	standard_clear	false	head	false	IS	true	""
hvatning	x a h t n i N k	n	south_clear	false	none	false	IS	true	""
hvatning	x a h t n i N k	n	south_clear	false	head	false	IS	true	""
hvatningin	k_h v a h t n i J c I n	n	standard_clear	false	none	false	IS	true	""
hvatningin	x a h t n i J c I n	n	south_clear	false	none	false	IS	true	""
hvatningu	k_h v a h t n i N k Y	n	standard_clear	false	head	false	IS	true	""
hvatningu	x a h t n i N k Y	n	south_clear	false	head	false	IS	true	""
hvatt	k_h v a h t	lo	standard_clear	false	head	false	IS	true	""
hvatt	k_h v a h t	lo	standard_clear	false	none	false	IS	true	""
hvatt	k_h v a h t	so	standard_clear	false	none	false	IS	true	""
hvatt	x a h t	lo	south_clear	false	head	false	IS	true	""
hvatt	x a h t	lo	south_clear	false	none	false	IS	true	""
hvatt	x a h t	so	south_clear	false	none	false	IS	true	""
hvatti	k_h v a h t I	so	standard_clear	false	none	false	IS	true	""
hvatti	x a h t I	so	south_clear	false	none	false	IS	true	""
hvattir	k_h v a h t I r	so	standard_clear	false	head	false	IS	true	""
hvattir	k_h v a h t I r	so	standard_clear	false	none	false	IS	true	""
hvattir	x a h t I r	so	south_clear	false	head	false	IS	true	""
hvattir	x a h t I r	so	south_clear	false	none	false	IS	true	""
hvattur	k_h v a h t Y r	so	standard_clear	false	none	false	IS	true	""
hvattur	x a h t Y r	so	south_clear	false	none	false	IS	true	""
hvað	k_h v a: D	fn	standard_clear	false	both	false	IS	true	""
hvað	x a: D	fn	south_clear	false	both	false	IS	true	""
hvaða	k_h v a: D a	fn	standard_clear	false	none	false	IS	true	""
hvaða	x a: D a	fn	south_clear	false	none	false	IS	true	""
hvaðanæva	k_h v a: D a n ai v a	ao	standard_clear	true	none	false	IS	true	""
hvaðanæva	x a: D a n ai v a	ao	south_clear	true	none	false	IS	true	""
hvaðeina	k_h v a: D ei n a	ao	standard_clear	false	none	false	IS	true	""
hvaðeina	x a: D ei n a	ao	south_clear	false	none	false	IS	true	""
hve	k_h v E:	ao	standard_clear	false	none	false	IS	true	""
hve	x E:	ao	south_clear	false	none	false	IS	true	""
hveiti	k_h v ei: t I	n	standard_clear	false	both	false	IS	true	""
hveiti	k_h v ei: t_h I	n	north_clear	false	both	false	IS	true	""
hveiti	x ei: t I	n	south_clear	false	both	false	IS	true	""
hveitikarla	k_h v ei: t I k_h a r t l a	n	standard_clear	true	modifier	false	IS	true	vantar entry fyrir casual
hveitikarla	k_h v ei: t_h I k_h a r t l a	n	north_clear	true	modifier	false	IS	true	""
hveitikarla	x ei: t I k_h a r t l a	n	south_clear	true	modifier	false	IS	true	""
hveitikímsolía	k_h v ei: t I c_h i m s O l i j a	n	standard_clear	true	none	false	IS	true	""
hveitikímsolía	k_h v ei: t_h I c_h i m s O l i j a	n	north_clear	true	none	false	IS	true	""
hveitikímsolía	x ei: t I c_h i m s O l i j a	n	south_clear	true	none	false	IS	true	""
hveitis	k_h v ei: t I s	n	standard_clear	false	head	false	IS	true	""
hveitis	k_h v ei: t_h I s	n	north_clear	false	head	false	IS	true	""
hveitis	x ei: t I s	n	south_clear	false	head	false	IS	true	""
hvelfingu	k_h v E l v i N k Y	n	standard_clear	false	head	false	IS	true	""
hvelfingu	x E l v i N k Y	n	south_clear	false	head	false	IS	true	""
hvelfinguna	k_h v E l v i N k Y n a	n	standard_clear	false	head	false	IS	true	""
hvelfinguna	k_h v E l v i N k Y n a	n	standard_clear	false	modifier	false	IS	true	""
hvelfinguna	x E l v i N k Y n a	n	south_clear	false	head	false	IS	true	""
hvelfinguna	x E l v i N k Y n a	n	south_clear	false	head	false	IS	true	""
hveli	k_h v E: l I	n	standard_clear	false	head	false	IS	true	""
hveli	x E: l I	n	south_clear	false	head	false	IS	true	""
hveljur	k_h v E l j Y r	n	standard_clear	false	head	false	IS	true	""
hveljur	x E l j Y r	n	south_clear	false	head	false	IS	true	""
hvell	k_h v E t l	lo	standard_clear	false	head	false	IS	true	""
hvell	k_h v E t l	n	standard_clear	false	head	false	IS	true	""
hvell	x E t l	lo	south_clear	false	head	false	IS	true	""
hvell	x E t l	n	south_clear	false	head	false	IS	true	""
hvelli	k_h v E t l I	lo	standard_clear	false	head	false	IS	true	""
hvelli	k_h v E t l I	n	standard_clear	false	head	false	IS	true	""
hvelli	x E t l I	lo	south_clear	false	head	false	IS	true	""
hvelli	x E t l I	n	south_clear	false	head	false	IS	true	""
hvellinn	k_h v E t l I n	n	standard_clear	false	head	false	IS	true	""
hvellinn	x E t l I n	n	south_clear	false	head	false	IS	true	""
hvellri	k_h v E t l r I	lo	standard_clear	false	none	false	IS	true	""
hvellri	x E t l r I	lo	south_clear	false	none	false	IS	true	""
hvellt	k_h v E l_0 t	lo	standard_clear	false	head	false	IS	true	""
hvellt	x E l_0 t	lo	south_clear	false	head	false	IS	true	""
hvellum	k_h v E t l Y m	lo	standard_clear	false	none	false	IS	true	""
hvellum	k_h v E t l Y m	n	standard_clear	false	head	false	IS	true	""
hvellum	x E t l Y m	lo	south_clear	false	none	false	IS	true	""
hvellum	x E t l Y m	n	south_clear	false	head	false	IS	true	""
hvellur	k_h v E t l Y r	lo	standard_clear	false	head	false	IS	true	""
hvellur	k_h v E t l Y r	n	standard_clear	false	head	false	IS	true	""
hvellur	x E t l Y r	lo	south_clear	false	head	false	IS	true	""
hvellur	x E t l Y r	n	south_clear	false	head	false	IS	true	""
hvellurinn	k_h v E t l Y r I n	n	standard_clear	false	head	false	IS	true	""
hvellurinn	x E t l Y r I n	n	south_clear	false	head	false	IS	true	""
hvenær	k_h v E: n ai r	ao	standard_clear	false	none	false	IS	true	""
hvenær	x E: n ai r	ao	south_clear	false	none	false	IS	true	""
hveragerðisbæjar	k_h v E: r a c E r D I s p ai j a r	ns	standard_clear	true	modifier	false	IS	true	""
hveragerðisbæjar	x E: r a c E r D I s p ai j a r	ns	south_clear	true	modifier	false	IS	true	""
hveragerðiskirkju	k_h v E: r a c E r D I s c_h I r_0 c Y	ns	standard_clear	true	none	false	IS	true	""
hveragerðiskirkju	x E: r a c E r D I s c_h I r_0 c Y	ns	south_clear	true	none	false	IS	true	""
hveravöllum	k_h v E: r a v 9 t l Y m	ns	standard_clear	true	none	false	IS	true	""
hveravöllum	x E: r a v 9 t l Y m	ns	south_clear	true	none	false	IS	true	""
hverf	k_h v E r f	lo	standard_clear	false	none	false	IS	true	""
hverf	k_h v E r f	so	standard_clear	false	none	false	IS	true	""
hverf	x E r f	lo	south_clear	false	none	false	IS	true	""
hverf	x E r f	so	south_clear	false	none	false	IS	true	""
hverfa	k_h v E r v a	lo	standard_clear	false	both	false	IS	true	""
hverfa	k_h v E r v a	n	standard_clear	false	both	false	IS	true	""
hverfa	k_h v E r v a	so	standard_clear	false	both	false	IS	true	""
hverfa	x E r v a	lo	south_clear	false	both	false	IS	true	""
hverfa	x E r v a	n	south_clear	false	both	false	IS	true	""
hverfa	x E r v a	so	south_clear	false	both	false	IS	true	""
hverfandi	k_h v E r v a n t I	lo	standard_clear	false	none	false	IS	true	""
hverfandi	k_h v E r v a n t I	so	standard_clear	false	none	false	IS	true	""
hverfandi	x E r v a n t I	so	south_clear	true	none	false	IS	true	""
hverfi	k_h v E r v I	n	standard_clear	false	head	false	IS	true	""
hverfi	k_h v E r v I	so	standard_clear	false	head	false	IS	true	""
hverfi	x E r v I	n	south_clear	false	head	false	IS	true	""
hverfi	x E r v I	so	south_clear	false	none	false	IS	true	""
hverfin	k_h v E r v I n	n	standard_clear	false	head	false	IS	true	""
hverfin	x E r v I n	n	south_clear	false	head	false	IS	true	""
hverfinu	k_h v E r v I n Y	n	standard_clear	false	head	false	IS	true	""
hverfinu	x E r v I n Y	n	south_clear	false	head	false	IS	true	""
hverfisgarðarnir	k_h v E r v I s k a r D a r t n I r	n	standard_clear	true	none	false	IS	true	Vantar entry (cas, sleppa r?)
hverfisgarðarnir	x E r v I s k a r D a r t n I r	n	south_clear	true	none	false	IS	true	""
hverfisins	k_h v E r v I s I n s	n	standard_clear	false	head	false	IS	true	""
hverfisins	x E r v I s I n s	n	south_clear	false	head	false	IS	true	""
hverfisráð	k_h v E r v I s r au D	n	standard_clear	true	none	false	IS	true	""
hverfisráð	x E r v I s r au D	n	south_clear	true	none	false	IS	true	""
hverfissamtakanna	k_h v E r v I s a m t_h a k a n a	n	standard_clear	true	none	false	IS	true	""
hverfissamtakanna	k_h v E r v I s a m t_h a k_h a n a	n	north_clear	true	none	false	IS	true	""
hverfissamtakanna	x E r v I s a m t_h a k a n a	n	south_clear	true	none	false	IS	true	""
hverfli	k_h v E r t l I	n	standard_clear	false	head	false	IS	true	""
hverfli	x E r t l I	n	south_clear	false	head	false	IS	true	""
hverfult	k_h v E r v Y l_0 t	lo	standard_clear	false	none	false	IS	true	""
hverfult	x E r v Y l_0 t	lo	south_clear	false	none	false	IS	true	""
hverfunum	k_h v E r v O n Y m	n	standard_clear	false	head	false	IS	true	""
hverfunum	x E r v O n Y m	n	south_clear	false	head	false	IS	true	""
hverfur	k_h v E r v Y r	lo	standard_clear	false	head	false	IS	true	""
hverfur	k_h v E r v Y r	lo	standard_clear	false	none	false	IS	true	""
hverfur	k_h v E r v Y r	n	standard_clear	false	head	false	IS	true	""
hverfur	k_h v E r v Y r	n	standard_clear	false	none	false	IS	true	""
hverfur	k_h v E r v Y r	so	standard_clear	false	none	false	IS	true	""
hverfur	x E r v Y r	lo	south_clear	false	head	false	IS	true	""
hverfur	x E r v Y r	lo	south_clear	false	none	false	IS	true	""
hverfur	x E r v Y r	n	south_clear	false	head	false	IS	true	""
hverfur	x E r v Y r	n	south_clear	false	none	false	IS	true	""
hverfur	x E r v Y r	so	south_clear	false	none	false	IS	true	""
hvergi	k_h v E r c I	ao	standard_clear	false	modifier	false	IS	true	""
hvergi	x E r c I	ao	south_clear	false	modifier	false	IS	true	""
hverja	k_h v E r j a	fn	standard_clear	false	head	false	IS	true	""
hverja	x E r j a	fn	south_clear	false	head	false	IS	true	""
hverjir	k_h v E r j I r	fn	standard_clear	false	head	false	IS	true	""
hverjir	x E r j I r	fn	south_clear	false	head	false	IS	true	""
hverju	k_h v E r j Y	fn	standard_clear	false	head	false	IS	true	""
hverju	x E r j Y	fn	south_clear	false	head	false	IS	true	""
hverjum	k_h v E r j Y m	fn	standard_clear	false	head	false	IS	true	""
hverjum	k_h v E r j Y m	fn	standard_clear	false	none	false	IS	true	""
hverjum	x E r j Y m	fn	south_clear	false	head	false	IS	true	""
hverjum	x E r j Y m	fn	south_clear	false	none	false	IS	true	""
hvern	k_h v E r t n_0	fn	standard_clear	false	head	false	IS	true	""
hvern	k_h v E t n_0	fn	standard_cas	false	head	false	IS	true	""
hvern	x E r t n_0	fn	south_clear	false	head	false	IS	true	""
hvernig	k_h v E r t n I G	ao	standard_clear	false	none	false	IS	true	Vantar entry (cas, sleppa r?)
hvernig	x E r t n I G	ao	south_clear	false	none	false	IS	true	""
hverra	k_h v E r a	fn	standard_clear	false	none	false	IS	true	""
hverra	x E r a	fn	south_clear	false	none	false	IS	true	""
hverrar	k_h v E r a r	fn	standard_clear	false	head	false	IS	true	""
hverrar	x E r a r	fn	south_clear	false	head	false	IS	true	""
hverri	k_h v E r I	fn	standard_clear	false	head	false	IS	true	""
hverri	x E r I	fn	south_clear	false	head	false	IS	true	""
hvers	k_h v E r_0 s	fn	standard_clear	false	head	false	IS	true	""
hvers	k_h v E r_0 s	n	standard_clear	false	head	false	IS	true	""
hvers	x E r_0 s	fn	south_clear	false	head	false	IS	true	""
hvers	x E r_0 s	n	south_clear	false	head	false	IS	true	""
hversdagsins	k_h v E r_0 s t a x s I n s	n	standard_clear	true	none	false	IS	true	""
hversdagsins	x E r_0 s t a x s I n s	n	south_clear	true	none	false	IS	true	""
hversdagsleg	k_h v E r_0 s t a x s t l E G	lo	standard_clear	true	none	false	IS	true	Vantar entry (cas)
hversdagsleg	k_h v E r_0 s t a x s t l E G	lo	standard_clear	true	none	false	IS	true	x/G
hversdagsleg	x E r_0 s t a x s t l E G	lo	south_clear	true	none	false	IS	true	""
hversdagsleg	x E r_0 s t a x s t l E G	lo	south_clear	true	none	false	IS	true	x/G
hversdagslegt	k_h v E r_0 s t a x s t l E x t	lo	standard_clear	true	none	false	IS	true	""
hversdagslegt	k_h v E r_0 s t a x s t l E x t	lo	standard_clear	true	none	false	IS	true	Vantar entry (cas, sleppa r_0)
hversdagslegt	x E r_0 s t a x s t l E x t	lo	south_clear	true	none	false	IS	true	""
hversdagslegum	k_h v E r_0 s t a x s t l E G Y m	lo	standard_clear	false	none	false	IS	true	""
hversdagslegum	x E r_0 s t a x s t l E G Y m	lo	south_clear	false	none	false	IS	true	""
hversdagslegum	k_h v E s t a x s t l E G Y m	lo	standard_cas	false	none	false	IS	true	""
hversdagsleikann	k_h v E r_0 s t a x s t l ei k a n	n	standard_clear	true	none	false	IS	true	""
hversdagsleikann	k_h v E r_0 s t a x s t l ei k_h a n	n	north_clear	true	none	false	IS	true	""
hversdagsleikann	x E r_0 s t a x s t l ei k a n	n	south_clear	true	none	false	IS	true	""
hversdagsleiknum	k_h v E r_0 s t a x s t l ei h k n Y m	n	standard_clear	true	none	false	IS	true	""
hversdagsleiknum	x E r_0 s t a x s t l ei h k n Y m	n	south_clear	true	none	false	IS	true	""
hversdagslífinu	k_h v E r_0 s t a x s t l i v I n Y	n	standard_clear	true	none	false	IS	true	""
hversdagslífinu	k_h v E r_0 s t a x s t l i v I n Y	n	standard_clear	true	none	false	IS	true	Vantar entry (cas, sleppa r_0?)
hversdagslífinu	x E r_0 s t a x s t l i v I n Y	n	south_clear	true	none	false	IS	true	""
hversins	k_h v E r_0 s I n s	n	standard_clear	false	head	false	IS	true	""
hversins	k_h v E s I n s	n	standard_cas	false	head	false	IS	true	""
hversins	x E r_0 s I n s	n	south_clear	false	head	false	IS	true	""
hversins	x E s I n s	n	south_cas	false	head	false	IS	true	""
hverskonar	k_h v E r_0 s k_h O n a r	lo	standard_clear	true	none	false	IS	true	""
hverskonar	k_h v E r_0 s k_h O n a r	lo	north_clear	false	none	false	IS	true	""
hverskonar	x E r_0 s k O n a r	lo	south_clear	true	none	false	IS	true	""
hverskyns	k_h v E r_0 s c_h I n s	lo	standard_clear	true	none	false	IS	true	""
hverskyns	k_h v E s c I n s	lo	standard_cas	true	none	false	IS	true	""
hverskyns	x E r_0 s c_h I n s	lo	south_clear	true	none	false	IS	true	""
hverslags	k_h v E r_0 s t l a x s	lo	standard_clear	true	none	false	IS	true	""
hverslags	k_h v E s t l a x s	lo	standard_cas	true	none	false	IS	true	""
hverslags	x E r_0 s t l a x s	lo	south_clear	true	none	false	IS	true	Vantar entry (south cas)
hversu	k_h v E r_0 s Y	ao	standard_clear	false	none	false	IS	true	""
hversu	x E r_0 s Y	ao	south_clear	false	none	false	IS	true	""
hversvegna	k_h v E r_0 s v E k n a	ao	standard_clear	true	none	false	IS	true	""
hversvegna	x E r_0 s v E k n a	ao	south_clear	true	none	false	IS	true	""
hvert	k_h v E r_0 t	fn	standard_clear	false	head	false	IS	true	""
hvert	x E r_0 t	fn	south_clear	false	head	false	IS	true	""
hvessi	k_h v E s I	n	standard_clear	false	none	false	IS	true	""
hvessi	k_h v E s I	so	standard_clear	false	none	false	IS	true	""
hvessi	x E s I	n	south_clear	false	none	false	IS	true	""
hvessi	x E s I	so	south_clear	false	none	false	IS	true	""
hvessir	k_h v E s I r	n	standard_clear	false	none	false	IS	true	""
hvessir	k_h v E s I r	so	standard_clear	false	none	false	IS	true	""
hvessir	x E s I r	n	south_clear	false	none	false	IS	true	""
hvessir	x E s I r	so	south_clear	false	none	false	IS	true	""
hvet	k_h v E: t	so	standard_clear	false	none	false	IS	true	""
hvet	k_h v E: t_h	so	north_clear	false	none	false	IS	true	""
hvet	x E: t	so	south_clear	false	none	false	IS	true	""
hvetja	k_h v E: t j a	so	standard_clear	false	none	false	IS	true	""
hvetja	k_h v E: t_h j a	so	north_clear	false	none	false	IS	true	""
hvetja	x E: t j a	so	south_clear	false	none	false	IS	true	""
hvetjandi	k_h v E: t j a n t I	lo	standard_clear	false	none	false	IS	true	""
hvetjandi	k_h v E t_h j a n t I	lo	north_clear	false	none	false	IS	true	""
hvetjandi	k_h v E: t j a n t I	so	standard_clear	false	head	false	IS	true	""
hvetjandi	k_h v E t_h j a n t I	so	north_clear	false	head	false	IS	true	""
hvetjandi	x E: t j a n t I	lo	south_clear	false	head	false	IS	true	""
hvetjandi	x E: t j a n t I	so	south_clear	false	head	false	IS	true	""
hvetji	k_h v E: t j I	so	standard_clear	false	none	false	IS	true	""
hvetji	k_h v E: t_h j I	so	north_clear	false	none	false	IS	true	""
hvetji	x E: t j I	so	south_clear	false	none	false	IS	true	""
hvetjum	k_h v E: t j Y m	so	standard_clear	false	none	false	IS	true	""
hvetjum	k_h v E: t_h j Y m	so	north_clear	false	none	false	IS	true	""
hvetjum	x E: t j Y m	so	south_clear	false	none	false	IS	true	""
hvetur	k_h v E: t Y r	so	standard_clear	false	none	false	IS	true	""
hvetur	k_h v E: t_h Y r	so	north_clear	false	none	false	IS	true	""
hvetur	x E: t Y r	so	south_clear	false	none	false	IS	true	""
hvikaði	k_h v I: k a D I	so	standard_clear	false	none	false	IS	true	""
hvikaði	k_h v I: k_h a D I	so	north_clear	false	none	false	IS	true	""
hvikaði	x I: k a D I	so	south_clear	false	none	false	IS	true	""
hvinur	k_h v I: n Y r	n	standard_clear	false	head	false	IS	true	""
hvinur	x I: n Y r	n	south_clear	false	head	false	IS	true	""
hvirfilinn	k_h v I r v I l I n	n	standard_clear	false	head	false	IS	true	""
hvirfilinn	x I r v I l I n	n	south_clear	false	head	false	IS	true	""
hvirfingu	k_h v I r v i N k Y	n	standard_clear	false	head	false	IS	true	""
hvirfingu	x I r v i N k Y	n	south_clear	false	head	false	IS	true	""
hvirflinum	k_h v I r t l I n Y m	n	standard_clear	false	none	false	IS	true	""
hvirflinum	x I r t l I n Y m	n	south_clear	false	none	false	IS	true	""
hviss	k_h v I s	n	standard_clear	false	head	false	IS	true	""
hviss	k_h v I s	n	standard_clear	false	none	false	IS	true	""
hviss	x I s	n	south_clear	false	head	false	IS	true	""
hviss	x I s	n	south_clear	false	none	false	IS	true	""
hvolf	k_h v O l f	n	standard_clear	false	both	false	IS	true	""
hvolf	k_h v O l f	so	standard_clear	false	none	false	IS	true	""
hvolf	x O l f	n	south_clear	false	both	false	IS	true	""
hvolf	x O l f	so	south_clear	false	none	false	IS	true	""
hvolfdi	k_h v O l t I	so	standard_clear	false	head	false	IS	true	""
hvolfdi	x O l t I	so	south_clear	false	head	false	IS	true	""
hvolfdist	k_h v O l t I s t	so	standard_clear	false	none	false	IS	true	""
hvolfdist	x O l t I s t	so	south_clear	false	none	false	IS	true	""
hvolft	k_h v O l_0 t	so	standard_clear	false	head	false	IS	true	""
hvolft	k_h v O l_0 t	so	standard_clear	false	none	false	IS	true	""
hvolft	x O l_0 t	so	south_clear	false	head	false	IS	true	""
hvolft	x O l_0 t	so	south_clear	false	none	false	IS	true	""
hvolp	k_h v O l p_h	n	northeast_clear	false	head	false	IS	true	""
hvolp	k_h v O l_0 p	n	standard_clear	false	head	false	IS	true	""
hvolp	x O l_0 p	n	south_clear	false	head	false	IS	true	""
hvolpa	k_h v O l p_h a	n	northeast_clear	false	both	false	IS	true	""
hvolpa	k_h v O l p_h a	so	northeast_clear	false	both	false	IS	true	""
hvolpa	k_h v O l_0 p a	n	standard_clear	false	both	false	IS	true	""
hvolpa	k_h v O l_0 p a	so	standard_clear	false	both	false	IS	true	""
hvolpa	x O l_0 p a	n	south_clear	false	both	false	IS	true	""
hvolpa	x O l_0 p a	so	south_clear	false	both	false	IS	true	""
hvolpana	k_h v O l p_h a n a	n	northeast_clear	false	head	false	IS	true	""
hvolpana	k_h v O l_0 p a n a	n	standard_clear	false	head	false	IS	true	""
hvolpana	x O l_0 p a n a	n	south_clear	false	head	false	IS	true	""
hvolpar	k_h v O l p_h a r	n	northeast_clear	false	head	false	IS	true	""
hvolpar	k_h v O l p_h a r	so	northeast_clear	false	head	false	IS	true	""
hvolpar	k_h v O l_0 p a r	n	standard_clear	false	head	false	IS	true	""
hvolpar	k_h v O l_0 p a r	so	standard_clear	false	head	false	IS	true	""
hvolpar	x O l_0 p a r	n	south_clear	false	head	false	IS	true	""
hvolpar	x O l_0 p a r	so	south_clear	false	head	false	IS	true	""
hvolparnir	k_h v O l p_h a r t n I r	n	northeast_clear	false	head	false	IS	true	""
hvolparnir	k_h v O l_0 p a r t n I r	n	standard_clear	false	head	false	IS	true	vantar entry fyrir casual
hvolparnir	x O l_0 p a r t n I r	n	south_clear	false	head	false	IS	true	""
hvolpinn	k_h v O l p_h I n	n	northeast_clear	false	head	false	IS	true	""
hvolpinn	k_h v O l_0 p I n	n	standard_clear	false	head	false	IS	true	""
hvolpinn	x O l_0 p I n	n	south_clear	false	head	false	IS	true	""
hvolpinum	k_h v O l p_h I n Y m	n	northeast_clear	false	head	false	IS	true	""
hvolpinum	k_h v O l p_h I n Y m	n	northeast_clear	false	none	false	IS	true	""
hvolpinum	k_h v O l_0 p I n Y m	n	standard_clear	false	head	false	IS	true	""
hvolpinum	k_h v O l_0 p I n Y m	n	standard_clear	false	none	false	IS	true	""
hvolpinum	x O l_0 p I n Y m	n	south_clear	false	head	false	IS	true	""
hvolpinum	x O l_0 p I n Y m	n	south_clear	false	none	false	IS	true	""
hvolsvelli	k_h v O l s v E t l I	ns	standard_clear	true	none	false	IS	true	""
hvolsvelli	x O l s v E t l I	ns	south_clear	true	none	false	IS	true	""
hvolsvöllur	k_h v O l s v 9 t l Y r	ns	standard_clear	true	none	false	IS	true	""
hvolsvöllur	x O l s v 9 t l Y r	ns	south_clear	true	none	false	IS	true	""
hvor	k_h v O: r	fn	standard_clear	false	none	false	IS	true	""
hvor	x O: r	fn	south_clear	false	none	false	IS	true	""
hvorki	k_h v O r_0 c I	st	standard_clear	false	none	false	IS	true	""
hvorki	x O r_0 c I	st	south_clear	false	none	false	IS	true	""
hvorrar	k_h v O r a r	fn	standard_clear	false	head	false	IS	true	""
hvorrar	k_h v O r a r	fn	standard_clear	false	none	false	IS	true	""
hvorrar	x O r a r	fn	south_clear	false	head	false	IS	true	""
hvorrar	x O r a r	fn	south_clear	false	none	false	IS	true	""
hvorri	k_h v O r I	fn	standard_clear	false	head	false	IS	true	""
hvorri	k_h v O r I	fn	standard_clear	false	none	false	IS	true	""
hvorri	x O r I	fn	south_clear	false	head	false	IS	true	""
hvorri	x O r I	fn	south_clear	false	none	false	IS	true	""
hvort	k_h v O r_0 t	fn	standard_clear	false	none	false	IS	true	""
hvort	x O r_0 t	fn	south_clear	false	none	false	IS	true	""
hvorttveggja	k_h v O r_0 t_h v E c a	fn	standard_clear	true	none	false	IS	true	""
hvorttveggja	x O r_0 t_h v E c a	fn	south_clear	true	none	false	IS	true	""
hvorugri	k_h v O: r Y G r I	fn	standard_clear	false	none	false	IS	true	""
hvorugri	k_h v O: r Y G r I	fn	standard_clear	false	none	false	IS	true	Vantar entry (cas, sleppa G?)
hvorugri	x O: r Y G r I	fn	south_clear	false	none	false	IS	true	""
hvorugu	k_h v O: r Y G Y	fn	standard_clear	false	none	false	IS	true	""
hvorugu	x O: r Y G Y	fn	south_clear	false	none	false	IS	true	""
hvorum	k_h v O: r Y m	fn	standard_clear	false	head	false	IS	true	""
hvorum	x O: r Y m	fn	south_clear	false	head	false	IS	true	""
hvur	k_h v Y: r	fn	standard_clear	false	none	false	IS	true	""
hvur	x Y: r	fn	south_clear	false	none	false	IS	true	""
hvá	k_h v au:	so	standard_clear	false	none	false	IS	true	""
hvá	x au:	so	south_clear	false	none	false	IS	true	""
hvái	k_h v au: I	so	standard_clear	false	none	false	IS	true	""
hvái	x au: I	so	south_clear	false	none	false	IS	true	""
hváir	k_h v au: I r	so	standard_clear	false	none	false	IS	true	""
hváir	x au: I r	so	south_clear	false	none	false	IS	true	""
hvæsandi	k_h v ai: s a n t I	lo	standard_clear	false	none	false	IS	true	""
hvæsandi	k_h v ai: s a n t I	so	standard_clear	false	none	false	IS	true	""
hvæsandi	x ai: s a n t I	lo	south_clear	false	none	false	IS	true	""
hvæsandi	x ai: s a n t I	so	south_clear	false	none	false	IS	true	""
hví	k_h v i:	ao	standard_clear	false	none	false	IS	true	""
hví	k_h v i:	n	standard_clear	false	none	false	IS	true	Nafnorð?
hví	x i:	ao	south_clear	false	none	false	IS	true	""
hví	x i:	n	south_clear	false	none	false	IS	true	Nafnorð?
hvíl	k_h v i: l	so	standard_clear	false	none	false	IS	true	""
hvíl	x i: l	so	south_clear	false	none	false	IS	true	""
hvíla	k_h v i: l a	n	standard_clear	false	head	false	IS	true	vantar entry fyrir south
hvíla	k_h v i: l a	n	standard_clear	false	none	false	IS	true	Vantar entry (south)
hvíla	k_h v i: l a	so	standard_clear	false	none	false	IS	true	""
hvíla	x i: l a	so	south_clear	false	none	false	IS	true	""
hvíld	k_h v i l t	lo	standard_clear	false	head	false	IS	true	""
hvíld	k_h v i l t	n	standard_clear	false	head	false	IS	true	""
hvíld	k_h v i l t	so	standard_clear	false	none	false	IS	true	""
hvíld	x i l t	lo	south_clear	false	head	false	IS	true	""
hvíld	x i l t	n	south_clear	false	head	false	IS	true	""
hvíld	x i l t	so	south_clear	false	none	false	IS	true	""
hvíldar	k_h v i l t a r	lo	standard_clear	false	both	false	IS	true	""
hvíldar	k_h v i l t a r	n	standard_clear	false	both	false	IS	true	""
hvíldar	k_h v i l t a r	so	standard_clear	false	both	false	IS	true	""
hvíldar	x i l t a r	lo	south_clear	false	both	false	IS	true	""
hvíldar	x i l t a r	n	south_clear	false	both	false	IS	true	""
hvíldar	x i l t a r	so	south_clear	false	both	false	IS	true	""
hvíldardegi	k_h v i l t a r_0 t ei j I	n	standard_clear	true	none	false	IS	true	""
hvíldardegi	x i l t a r_0 t ei j I	n	south_clear	true	none	false	IS	true	""
hvíldardeginum	k_h v i l t a r t ei j I n Y m	n	standard_clear	true	none	false	IS	true	""
hvíldardeginum	x i l t a r t ei j I n Y m	n	south_clear	true	none	false	IS	true	""
hvíldarpúls	k_h v i l t a r_0 p_h u l s	n	standard_clear	true	none	false	IS	true	""
hvíldarpúls	x i l t a r_0 p_h u l s	n	south_clear	true	none	false	IS	true	""
hvíldin	k_h v i l t I n	n	standard_clear	false	head	false	IS	true	""
hvíldin	x i l t I n	n	south_clear	false	head	false	IS	true	""
hvíldina	k_h v i l t I n a	n	standard_clear	false	head	false	IS	true	""
hvíldina	x i l t I n a	n	south_clear	false	head	false	IS	true	""
hvíldinni	k_h v i l t I n I	n	standard_clear	false	head	false	IS	true	""
hvíldinni	k_h v i l t I n I	n	standard_clear	false	none	false	IS	true	""
hvíldinni	x i l t I n I	n	south_clear	false	head	false	IS	true	""
hvíldinni	x i l t I n I	n	south_clear	false	none	false	IS	true	""
hvíldu	k_h v i l t Y	lo	standard_clear	false	head	false	IS	true	""
hvíldu	k_h v i l t Y	so	standard_clear	false	none	false	IS	true	""
